trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
109,False,"{'a': 0.5, 'e': 0.207025}",25,14,2.330773872132327,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.2025}",30,20,22.564305012746406,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.198025}",20,0,-26.186195468755724,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.1936}",25,11,12.697448478132003,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.189225}",20,0,22.694355235586784,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.1849}",20,0,-36.81622250312265,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
115,False,"{'a': 0.5, 'e': 0.180625}",25,7,27.130043081415426,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.1764}",20,16,8.265419948611342,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.172225}",20,11,-33.43341308623611,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
118,False,"{'a': 0.5, 'e': 0.1681}",25,19,5.045537790459209,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.164025}",25,7,29.288862996560134,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.16}",20,3,4.898465126208331,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.156025}",20,13,13.4755646178764,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.1521}",25,15,9.058122460235332,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.148225}",35,18,30.68409694793291,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.1444}",30,16,26.225749065497407,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.140625}",20,0,22.8346699094281,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
126,False,"{'a': 0.5, 'e': 0.1369}",25,7,13.712965743452802,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.133225}",25,12,0.09500874211910748,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.1296}",20,0,32.07299824871775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.126025}",25,15,20.19576222082859,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.1225}",25,8,16.763462179431976,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.119025}",20,0,33.571196961644745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
132,False,"{'a': 0.5, 'e': 0.1156}",25,13,24.72612763096515,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.112225}",20,1,-2.022186183405715,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.1089}",25,12,22.134705563178777,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.105625}",20,16,9.33992370036403,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.1024}",20,11,15.465535231622601,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.099225}",30,17,23.5955605661132,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
