trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
133,False,"{'a': 0.5, 'e': 0.3349999999999994}",30,0,17.15590631343721,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.3299999999999994}",25,0,-71.9893985058959,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
135,False,"{'a': 0.5, 'e': 0.3249999999999994}",20,0,-49.73445440663125,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
136,False,"{'a': 0.5, 'e': 0.3199999999999994}",25,19,10.566792845447104,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.3149999999999994}",20,10,-14.285562640988601,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.3099999999999994}",20,8,11.927757903400687,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.3049999999999994}",20,13,8.8625203071115,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.2999999999999994}",30,21,17.18713436725517,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.2949999999999994}",20,12,0.4714328341016536,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.28999999999999937}",30,20,18.466916777387013,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.28499999999999936}",30,16,4.633816919934161,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.27999999999999936}",20,14,2.8117035395976306,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.27499999999999936}",30,19,-25.702498204817733,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
146,False,"{'a': 0.5, 'e': 0.26999999999999935}",35,0,37.03096678349602,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
147,False,"{'a': 0.5, 'e': 0.26499999999999935}",20,2,13.178373241738353,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.25999999999999934}",25,14,-0.6920517025707809,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.25499999999999934}",25,11,0.3533597041166445,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
