trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
127,False,"{'a': 0.7, 'e': 6.2000124000248e-05}",20,12,14.449044572394742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.7, 'e': 6.103515625e-05}",20,8,19.69596647490205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.7, 'e': 6.009254251547383e-05}",25,5,31.041468161424596,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.7, 'e': 5.9171597633136094e-05}",20,13,13.306407549387117,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.7, 'e': 5.8271662490530857e-05}",25,5,25.178674625102353,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.7, 'e': 5.73921028466483e-05}",30,8,32.59839728382841,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.7, 'e': 5.6532308214144386e-05}",25,0,42.89207911871376,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
134,False,"{'a': 0.7, 'e': 5.569169079973268e-05}",25,12,17.602623440056686,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.7, 'e': 5.486968449931413e-05}",30,6,43.62706931532614,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.7, 'e': 5.406574394463668e-05}",20,7,19.848668250744083,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.7, 'e': 5.3279343598486864e-05}",30,20,16.55713975956333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.7, 'e': 5.250997689561016e-05}",25,16,18.418767502669002,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.7, 'e': 5.175715542673774e-05}",30,6,40.30339384229363,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.7, 'e': 5.102040816326531e-05}",20,11,19.601681101350742,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.7, 'e': 5.02992807202857e-05}",20,0,28.79564651031971,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.7, 'e': 4.959333465582226e-05}",25,8,31.28880615144972,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
